418,Central Square at Mass Ave / Essex St,42.36507,-71.1031,Galileo Galilei Way at Main Street,42.363003781560096,-71.08974037706501,Customer
549,Galileo Galilei Way at Main Street,42.363003781560096,-71.08974037706501,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Subscriber
1502,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214,Landmark Center - Brookline Ave at Park Dr,42.34369055719748,-71.10235286881107,Customer
824,Landmark Center - Brookline Ave at Park Dr,42.34369055719748,-71.10235286881107,Prudential Center - 101 Huntington Ave,42.34652003998412,-71.08065776545118,Subscriber
797,Prudential Center - 101 Huntington Ave,42.34652003998412,-71.08065776545118,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,Customer
950,Seaport Blvd at Sleeper St,42.35317809186252,-71.04817356923377,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,Subscriber
447,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,Subscriber
1308,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,Customer
3085,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,Customer
2946,Aquarium T Stop - 200 Atlantic Ave,42.35991176110118,-71.0514298081398,Soldiers Field Park - 111 Western Ave,42.36426344063853,-71.1182756971175,Customer
394,Soldiers Field Park - 111 Western Ave,42.36426344063853,-71.1182756971175,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,Subscriber
485,Harvard Kennedy School at Bennett St / Eliot St,42.3722168027866,-71.12188071012497,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Subscriber
776,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Graham and Parks School – Linnaean St at Walker St,42.38294430172271,-71.12449831038248,Subscriber
508,Graham and Parks School – Linnaean St at Walker St,42.38294430172271,-71.12449831038248,Graham and Parks School – Linnaean St at Walker St,42.38294430172271,-71.12449831038248,Subscriber
553,Graham and Parks School – Linnaean St at Walker St,42.38294430172271,-71.12449831038248,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025696,Subscriber
136,Verizon Innovation Hub 10 Ware Street,42.37250864997261,-71.11305356025696,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Subscriber
980,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Customer
443,Harvard Square at Mass Ave/ Dunster,42.373268,-71.118579,Porter Square Station,42.387995,-71.119084,Subscriber
18958,Porter Square Station,42.387995,-71.119084,Porter Square Station,42.387995,-71.119084,Customer
743,Graham and Parks School – Linnaean St at Walker St,42.38294430172271,-71.12449831038248,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Subscriber
1446,Cambridge Main Library at Broadway / Trowbridge St,42.373379,-71.111075,Longwood Ave at Binney St,42.338629,-71.1065,Subscriber
768,Longwood Ave at Binney St,42.338629,-71.1065,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,Subscriber
1035,Mass Ave at Albany St,42.36135837662249,-71.09670273977825,Newbury St at Hereford St,42.348717,-71.085954,Customer
1188,Newbury St at Hereford St,42.348717,-71.085954,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Customer
1225,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Harvard Ave at Brainerd Rd,42.34953016890375,-71.13022770741735,Subscriber
655,Harvard Ave at Brainerd Rd,42.34953016890375,-71.13022770741735,Park Dr at Buswell St,42.347241,-71.105301,Subscriber
177,Park Dr at Buswell St,42.347241,-71.105301,Landmark Center - Brookline Ave at Park Dr,42.34369055719748,-71.10235286881107,Subscriber
241,Landmark Center - Brookline Ave at Park Dr,42.34369055719748,-71.10235286881107,Park Dr at Buswell St,42.347241,-71.105301,Subscriber
1028,Park Dr at Buswell St,42.347241,-71.105301,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,Customer
435,Lower Cambridgeport at Magazine St / Riverside Rd,42.357218503176526,-71.1138716340065,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Subscriber
508,MIT at Mass Ave / Amherst St,42.3581,-71.093198,Ames St at Broadway,42.3636929,-71.0875672,Subscriber
529,Ames St at Broadway,42.3636929,-71.0875672,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Subscriber
4096,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Customer
547,359 Broadway - Broadway at Fayette Street,42.370803,-71.104412,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36920617098944,-71.11710637807846,Subscriber
5449,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36920617098944,-71.11710637807846,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36920617098944,-71.11710637807846,Customer
541,Harvard University River Houses at DeWolfe St / Cowperthwaite St,42.36920617098944,-71.11710637807846,Perry Park,42.37927324600841,-71.10341902831351,Customer
1846,Perry Park,42.37927324600841,-71.10341902831351,855 Broadway,42.398417726101584,-71.02390923402707,Subscriber
1013,855 Broadway,42.398417726101584,-71.02390923402707,Orr Sq (Shirley Ave),42.40715655698643,-70.99272429943085,Subscriber
5042,Orr Sq (Shirley Ave),42.40715655698643,-70.99272429943085,Revere City Hall,42.40741,-71.0139,Customer
